room_key,address_place,address_street,address_zip_code,seats_sitting,seats_wheelchair,seats_standing,floor_type,floor_level,tumonline_id,area_id,building_id,main_operator_id,usage_id,alt_name,arch_name,calendar_resource_nr,patched
4108.01.201A,Freising,Alte Akademie 10,85354,,,,Fliesen,1.OG,44025,43,722,15681,223,"201A, Treppenhaus",201A@4108,,false
4108.01.201B,Freising,Alte Akademie 10,85354,,,,Fliesen,1.OG,76893,43,722,19691,118,"201B, Vorraum WC-Herren",201B@4108,,false
4108.01.202,Freising,Alte Akademie 10,85354,3,,,Linoleum,1.OG,44029,43,722,15681,102,"202, Labor IA",202@4108,,false
4108.01.203,Freising,Alte Akademie 10,85354,,,,Linoleum,1.OG,44117,43,722,15681,103,"203, Wägeraum",203@4108,,false
4108.01.204,Freising,Alte Akademie 10,85354,1,,,PVC,1.OG,44126,43,722,15681,102,"204, Labor IA",204@4108,,false
4108.01.204A,Freising,Alte Akademie 10,85354,,,,Linoleum,1.OG,44128,43,722,15681,222,"204A, Flur",204A@4108,,false
4108.01.205,Freising,Alte Akademie 10,85354,1,,,Spannteppich,1.OG,44213,43,722,15681,12,"205, Büro",205@4108,,false
4108.01.207,Freising,Alte Akademie 10,85354,4,,,Spannteppich,1.OG,44219,43,722,15681,196,"207, Besprechung",207@4108,,false
4108.01.208,Freising,Alte Akademie 10,85354,,,,Linoleum,1.OG,44222,43,722,15681,103,"208, Studentenlabor",208@4108,,false
4108.01.209,Freising,Alte Akademie 10,85354,,,,Fliesen,1.OG,44225,43,722,15681,114,"209, WC",209@4108,,false
4108.01.209A,Freising,Alte Akademie 10,85354,,,,Fliesen,1.OG,44231,43,722,15681,223,"209A, Treppenraum",209A@4108,,false
4108.01.209B,Freising,Alte Akademie 10,85354,,,,Fliesen,1.OG,76891,43,722,19691,118,"209B, Vorraum WC",209B@4108,,false
4108.01.210A,Freising,Alte Akademie 10,85354,,,,Linoleum,1.OG,42889,43,722,15681,103,"210A, Labor IA",210A@4108,,false
4108.01.210B,Freising,Alte Akademie 10,85354,1,,,Linoleum,1.OG,42892,43,722,15681,102,"210B, Labor IA",210B@4108,,false
4108.01.210D,Freising,Alte Akademie 10,85354,,,,Linoleum,1.OG,42896,43,722,15681,209,"210D, Spülraum",210D@4108,,false
4108.01.211,Freising,Alte Akademie 10,85354,,,,Linoleum,1.OG,42898,43,722,15681,102,"211, Dumas",211@4108,,false
4108.01.211A,Freising,Alte Akademie 10,85354,,,,Linoleum,1.OG,42901,43,722,15681,222,"211A, Flur",211A@4108,,false
4108.01.212,Freising,Alte Akademie 10,85354,,,,Linoleum,1.OG,42904,43,722,15681,103,"212, Studentenlabor",212@4108,,false
4108.01.213,Freising,Alte Akademie 10,85354,,,,Linoleum,1.OG,42907,43,722,15681,102,"213, Labor",213@4108,,false
4108.01.214,Freising,Alte Akademie 10,85354,,,,Linoleum,1.OG,42981,43,722,15681,103,"214, Labor",214@4108,,false
4108.01.214A,Freising,Alte Akademie 10,85354,,,,Linoleum,1.OG,42983,43,722,15681,222,"214A, Flur",214A@4108,,false
4108.01.215,Freising,Alte Akademie 10,85354,,,,Linoleum,1.OG,42986,43,722,15681,12,"215, Büro",215@4108,,false
4108.01.216,Freising,Alte Akademie 10,85354,1,,,Spannteppich,1.OG,42992,43,722,15681,12,"216, Büro",216@4108,,false
4108.01.217,Freising,Alte Akademie 10,85354,1,,,Parkett (versiegelt),1.OG,42995,43,722,15681,12,"217, Büro",217@4108,,false
4108.01.217A,Freising,Alte Akademie 10,85354,,,,Spannteppich,1.OG,42999,43,722,15681,222,"217A, Flur",217A@4108,,false
4108.01.218,Freising,Alte Akademie 10,85354,1,,,Spannteppich,1.OG,43003,43,722,15681,12,"218, Büro",218@4108,,false
4108.01.219,Freising,Alte Akademie 10,85354,1,,,Spannteppich,1.OG,43005,43,722,15681,12,"219, Büro",219@4108,,false
4108.01.219A,Freising,Alte Akademie 10,85354,,,,Parkett (versiegelt),1.OG,43076,43,722,15681,223,"219A, Treppenhaus",219A@4108,,false
4108.01.221,Freising,Alte Akademie 10,85354,1,,,Parkett (versiegelt),1.OG,43081,43,722,15681,12,"221, Doktorandenbüro",221@4108,,false
4108.01.222,Freising,Alte Akademie 10,85354,4,,,Parkett (versiegelt),1.OG,43084,43,722,15681,44,"222, Aufenthaltsraum",222@4108,,false
4108.01.223,Freising,Alte Akademie 10,85354,,,,Fliesen,1.OG,43086,43,722,15681,116,"223, WC-Damen",223@4108,,false
4108.01.223A,Freising,Alte Akademie 10,85354,,,,Fliesen,1.OG,76894,43,722,19691,118,"223A, Vorraum WC-Damen",223A@4108,,false
4108.01.224,Freising,Alte Akademie 10,85354,,,,PVC,1.OG,43090,43,722,15681,4,"224, Lastenaufzug",224@4108,,false
4108.01.225,Freising,Alte Akademie 10,85354,,,,Gitterrost,1.OG,76892,43,722,19691,219,"225, Fluchtbalkon (Raum 211)",225@4108,,false
4108.01.226,Freising,Alte Akademie 10,85354,,,,Gitterrost,1.OG,76890,43,722,19691,219,"226, Fluchtbalkon (Raum 213-217)",226@4108,,false
4108.02.301,Freising,Alte Akademie 10,85354,,,,PVC,2.OG,43095,43,722,39688,30,"301, keine Nutzung",301@4108,,false
4108.02.301A,Freising,Alte Akademie 10,85354,,,,Fliesen,2.OG,43097,43,722,39688,223,"301A, Treppenhaus",301A@4108,,false
4108.02.302A,Freising,Alte Akademie 10,85354,1,,,PVC,2.OG,43179,43,722,39688,102,"302A, keine Nutzung (wird zurückgebaut)",302A@4108,,false
4108.02.302B,Freising,Alte Akademie 10,85354,1,,,PVC,2.OG,43182,43,722,39688,102,"302B, keine Nutzung (wird zurückgebaut)",302B@4108,,false
4108.02.302C,Freising,Alte Akademie 10,85354,1,,,PVC,2.OG,43185,43,722,39688,102,"302C, keine Nutzung (wird zurückgebaut)",302C@4108,,false
4108.02.303,Freising,Alte Akademie 10,85354,,,,Linoleum,2.OG,43189,43,722,39688,103,"303, keine Nutzung",303@4108,,false
4108.02.304,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),2.OG,43193,43,722,39688,10,"304, keine Nutzung",304@4108,,false
4108.02.304A,Freising,Alte Akademie 10,85354,,,,Holz (Schiffboden),2.OG,43253,43,722,39688,223,"304A, Treppenhaus",304A@4108,,false
4108.02.305,Freising,Alte Akademie 10,85354,6,,,Linoleum,2.OG,43258,43,722,39688,12,"305, keine Nutzung",305@4108,,false
4108.02.306,Freising,Alte Akademie 10,85354,1,,,Linoleum,2.OG,43265,43,722,39688,136,"306, keine Nutzung",306@4108,,false
4108.02.307,Freising,Alte Akademie 10,85354,1,,,Linoleum,2.OG,43266,43,722,39688,136,"307, keine Nutzung",307@4108,,false
4108.02.308,Freising,Alte Akademie 10,85354,,,,PVC,2.OG,43272,43,722,39688,102,"308, keine Nutzung",308@4108,,false
4108.02.308A,Freising,Alte Akademie 10,85354,,,,Linoleum,2.OG,43342,43,722,39688,222,"308A, Flur",308A@4108,,false
4108.02.309,Freising,Alte Akademie 10,85354,,,,Fliesen,2.OG,43347,43,722,39688,136,"309, keine Nutzung",309@4108,,false
4108.02.309A,Freising,Alte Akademie 10,85354,,,,Linoleum,2.OG,76900,43,722,39688,50,"309A, keine Nutzung",309A@4108,,false
4108.02.310,Freising,Alte Akademie 10,85354,,,,Fliesen,2.OG,43351,43,722,39688,136,"310, keine Nutzung",310@4108,,false
4108.02.310A,Freising,Alte Akademie 10,85354,,,,Fliesen,2.OG,43355,43,722,39688,223,"310A, Treppenhaus",310A@4108,,false
4108.02.311,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),2.OG,43361,43,722,39688,2,"311, keine Nutzung",311@4108,,false
4108.02.311A,Freising,Alte Akademie 10,85354,,,,PVC,2.OG,43429,43,722,39688,103,"311A, keine Nutzung (wird zurückgebaut)",311A@4108,,false
4108.02.311B,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),2.OG,76897,43,722,39688,222,"311B, Flur",311B@4108,,false
4108.02.311C,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),2.OG,76898,43,722,39688,222,"311C, Flur",311C@4108,,false
4108.02.311D,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),2.OG,76896,43,722,39688,2,"311D, keine Nutzung",311D@4108,,false
4108.02.312,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),2.OG,43432,43,722,55300,32,"312, Be- und Entlüftung",312@4108,,false
4108.02.313,Freising,Alte Akademie 10,85354,,,,Linoleum,2.OG,43436,43,722,39688,136,"313, keine Nutzung",313@4108,,false
4108.02.313A,Freising,Alte Akademie 10,85354,,,,Linoleum,2.OG,43439,43,722,39688,222,"313A, Flur",313A@4108,,false
4108.02.314,Freising,Alte Akademie 10,85354,24,,,Parkett (versiegelt),2.OG,43440,43,722,39688,44,"314, keine Nutzung",314@4108,,false
4108.02.315,Freising,Alte Akademie 10,85354,1,,,Parkett (versiegelt),2.OG,43445,43,722,39688,207,"315, keine Nutzung",315@4108,,false
4108.02.316,Freising,Alte Akademie 10,85354,,,,Parkett (versiegelt),2.OG,43507,43,722,39688,121,"316, keine Nutzung",316@4108,,false
4108.02.317A,Freising,Alte Akademie 10,85354,,,,Linoleum,2.OG,43512,43,722,39688,2,"317A, keine Nutzung",317A@4108,,false
4108.02.317B,Freising,Alte Akademie 10,85354,1,,,Linoleum,2.OG,43518,43,722,39688,12,"317B, keine Nutzung",317B@4108,,false
4108.02.318A,Freising,Alte Akademie 10,85354,1,,,Linoleum,2.OG,43521,43,722,39688,12,"318A, keine Nutzung",318A@4108,,false
4108.02.318B,Freising,Alte Akademie 10,85354,,,,Linoleum,2.OG,43524,43,722,39688,12,"318B, keine Nutzung",318B@4108,,false
4108.02.319,Freising,Alte Akademie 10,85354,25,,,Parkett (versiegelt),2.OG,43526,43,722,39688,44,"319, keine Nutzung",319@4108,,false
4108.02.319A,Freising,Alte Akademie 10,85354,,,,Parkett (versiegelt),2.OG,43593,43,722,39688,223,"319A, Treppenhaus",319A@4108,,false
4108.02.319B,Freising,Alte Akademie 10,85354,,,,Holz (Schiffboden),2.OG,43596,43,722,39688,223,"319B, Treppenhaus",319B@4108,,false
4108.02.320,Freising,Alte Akademie 10,85354,,,,PVC,2.OG,43600,43,722,55300,5,"320, Aufzugs- und Fördermaschinen",320@4108,,false
4108.02.320A,Freising,Alte Akademie 10,85354,,,,Linoleum,2.OG,76899,43,722,39688,2,"320A, keine Nutzung",320A@4108,,false
4108.02.321,Freising,Alte Akademie 10,85354,,,,Holz (Schiffboden),2.OG,76895,43,722,39688,30,"321, keine Nutzung",321@4108,,false
4108.DG.401,Freising,Alte Akademie 10,85354,,,,PVC,DG,77841,43,722,39688,159,"401, keine Nutzung",401@4108,,false
4108.DG.402,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),DG,77832,43,722,39688,159,"402, keine Nutzung",402@4108,,false
4108.DG.403,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),DG,77842,43,722,39688,159,"403, keine Nutzung",403@4108,,false
4108.DG.405,Freising,Alte Akademie 10,85354,,,,PVC,DG,77840,43,722,39688,159,"405, keine Nutzung",405@4108,,false
4108.EG.101,Freising,Alte Akademie 10,85354,,,,Fliesen,EG,43575,43,722,15681,115,"101, WC-Herren",101@4108,,false
4108.EG.101A,Freising,Alte Akademie 10,85354,,,,Fliesen,EG,43578,43,722,15681,223,"101A, Treppenhaus",101A@4108,,false
4108.EG.101B,Freising,Alte Akademie 10,85354,,,,Fliesen,EG,76888,43,722,19691,118,"101B, Vorraum WC-Herren",101B@4108,,false
4108.EG.102,Freising,Alte Akademie 10,85354,2,,,Linoleum,EG,43581,43,722,15681,103,"102, Labor IA",102@4108,,false
4108.EG.102A,Freising,Alte Akademie 10,85354,,,,Fliesen,EG,76885,43,722,15681,28,"102A, Spülküche",102A@4108,,false
4108.EG.103,Freising,Alte Akademie 10,85354,,,,Linoleum,EG,43583,43,722,15681,44,"103, Aufenthaltsraum",103@4108,,false
4108.EG.104,Freising,Alte Akademie 10,85354,,,,Linoleum,EG,43587,43,722,15681,12,"104, Büro",104@4108,,false
4108.EG.105,Freising,Alte Akademie 10,85354,18,,,PVC,EG,8529,43,722,19691,20,"105, Hörsaal 9 (WZWH09)",105@4108,12570,false
4108.EG.106,Freising,Alte Akademie 10,85354,46,,,Linoleum,EG,8530,43,722,19691,20,"106, Hörsaal 8 (WZWH08)",106@4108,12569,false
4108.EG.106A,Freising,Alte Akademie 10,85354,,,,Linoleum,EG,43662,43,722,19691,222,"106A, Flur",106A@4108,,false
4108.EG.107,Freising,Alte Akademie 10,85354,3,,,Linoleum,EG,43666,43,722,15681,102,"107, Labor IA",107@4108,,false
4108.EG.107A,Freising,Alte Akademie 10,85354,,,,Fliesen,EG,43734,43,722,15681,223,"107A, Treppenraum",107A@4108,,false
4108.EG.108,Freising,Alte Akademie 10,85354,1,,,Linoleum,EG,43737,43,722,15681,102,"108, Labor IA",108@4108,,false
4108.EG.109,Freising,Alte Akademie 10,85354,,,,Linoleum,EG,43739,43,722,15681,103,"109, ICP-OES, ICP-MS",109@4108,,false
4108.EG.109A,Freising,Alte Akademie 10,85354,,,,Linoleum,EG,43743,43,722,15681,222,"109A, Flur",109A@4108,,false
4108.EG.110,Freising,Alte Akademie 10,85354,,,,Linoleum,EG,43745,43,722,15681,102,"110, Labor IA",110@4108,,false
4108.EG.111,Freising,Alte Akademie 10,85354,1,,,Linoleum,EG,43749,43,722,15681,103,"111, MS-Labor",111@4108,,false
4108.EG.112,Freising,Alte Akademie 10,85354,,,,Linoleum,EG,43825,43,722,15681,121,"112, Umkleide",112@4108,,false
4108.EG.112A,Freising,Alte Akademie 10,85354,,,,Linoleum,EG,43828,43,722,15681,223,"112A, Treppenhaus",112A@4108,,false
4108.EG.113,Freising,Alte Akademie 10,85354,,,,PVC,EG,43832,43,722,15681,103,"113, Mühlenraum",113@4108,,false
4108.EG.113A,Freising,Alte Akademie 10,85354,,,,Linoleum,EG,43837,43,722,15681,222,"113A, Flur",113A@4108,,false
4108.EG.114,Freising,Alte Akademie 10,85354,,,,Linoleum,EG,43916,43,722,15681,186,"114, Probenannahmeraum",114@4108,,false
4108.EG.115,Freising,Alte Akademie 10,85354,,,,PVC,EG,43922,43,722,15681,132,"115, Chemikalienraum",115@4108,,false
4108.EG.116,Freising,Alte Akademie 10,85354,,,,Linoleum,EG,43926,43,722,15681,30,"116, Probenlager",116@4108,,false
4108.EG.117,Freising,Alte Akademie 10,85354,,,,PVC,EG,43929,43,722,15681,102,"117, Gefriertrocknung",117@4108,,false
4108.EG.118,Freising,Alte Akademie 10,85354,2,,,PVC,EG,44008,43,722,15681,30,"118, Probenlager",118@4108,,false
4108.EG.119,Freising,Alte Akademie 10,85354,,,,Fliesen,EG,44012,43,722,15681,116,"119, WC-Damen",119@4108,,false
4108.EG.119B,Freising,Alte Akademie 10,85354,,,,Fliesen,EG,76889,43,722,19691,118,"119B, Vorraum WC-Damen",119B@4108,,false
4108.EG.120,Freising,Alte Akademie 10,85354,,,,PVC,EG,44016,43,722,15681,4,"120, Lastenaufzug",120@4108,,false
4108.EG.121,Freising,Alte Akademie 10,85354,,,,Gitterrost,EG,76886,43,722,19691,219,"121, Fluchtbalkon (Raum 111-113)",121@4108,,false
4108.EG.122,Freising,Alte Akademie 10,85354,,,,Gitterrost,EG,76887,43,722,19691,219,"122, Fluchtbalkon (Raum 109)",122@4108,,false
4108.U1.001,Freising,Alte Akademie 10,85354,,,,Fliesen,1.UG,43155,43,722,55300,182,"001, Wasseraufbereitung",001@4108,,false
4108.U1.002,Freising,Alte Akademie 10,85354,,,,Linoleum,1.UG,43159,43,722,15681,30,"002, IA Probenvorbereitung / Lager",002@4108,,false
4108.U1.003,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,43161,43,722,15681,30,"003, IA Probenlager",003@4108,,false
4108.U1.004,Freising,Alte Akademie 10,85354,,,,Fliesen,1.UG,43163,43,722,55300,205,"004, Reinigungsmittelraum",004@4108,,false
4108.U1.004A,Freising,Alte Akademie 10,85354,,,,Fliesen,1.UG,43166,43,722,19691,118,"004A, Vorraum WC-Herren",004A@4108,,false
4108.U1.005,Freising,Alte Akademie 10,85354,,,,Fliesen,1.UG,43168,43,722,19691,115,"005, WC-Herren",005@4108,,false
4108.U1.006,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,43171,43,722,15681,159,"006, Abstellraum",006@4108,,false
4108.U1.007,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,43172,43,722,55300,120,"007, Elektroverteilung",007@4108,,false
4108.U1.008,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,43237,43,722,55300,100,"008, Garage TU",008@4108,,false
4108.U1.009,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,43239,43,722,15681,100,"009, Garage Bioanalytik",009@4108,,false
4108.U1.010,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,43243,43,722,15681,51,"010, Werkstatt",010@4108,,false
4108.U1.011,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,43245,43,722,15681,30,"011, Probenlager",011@4108,,false
4108.U1.012,Freising,Alte Akademie 10,85354,,,,Fliesen,1.UG,43248,43,722,19691,116,"012, WC-Damen",012@4108,,false
4108.U1.012A,Freising,Alte Akademie 10,85354,,,,Fliesen,1.UG,43250,43,722,15681,223,"012A, Treppenraum",012A@4108,,false
4108.U1.013,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,43327,43,722,55300,183,"013, Hausanschluss (Fahrräder/ Lager)",013@4108,,false
4108.U1.013A,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,43329,43,722,55300,183,"013A, Gasversorgung",013A@4108,,false
4108.U1.013B,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,66520,43,722,55300,183,"013B, Gasflaschen",013B@4108,,false
4108.U1.014,Freising,Alte Akademie 10,85354,,,,Linoleum,1.UG,43332,43,722,15681,181,"014, Waschküche",014@4108,,false
4108.U1.015,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,43336,43,722,15681,132,"015, GN Chemikalienlager",015@4108,,false
4108.U1.016,Freising,Alte Akademie 10,85354,,,,Metall,1.UG,43338,43,722,15681,30,"016, IA Trockenraum",016@4108,,false
4108.U1.017,Freising,Alte Akademie 10,85354,,,,Linoleum,1.UG,43408,43,722,15681,30,"017, IA Probenlagerraum",017@4108,,false
4108.U1.017A,Freising,Alte Akademie 10,85354,,,,Fliesen,1.UG,43410,43,722,15681,222,"017A, Flur",017A@4108,,false
4108.U1.017B,Freising,Alte Akademie 10,85354,,,,Fliesen,1.UG,43414,43,722,15681,222,"017B, Flur (Eingang UG)",017B@4108,,false
4108.U1.017C,Freising,Alte Akademie 10,85354,,,,PVC,1.UG,43417,43,722,15681,4,"017C, Lastenaufzug",017C@4108,,false
4108.U1.017D,Freising,Alte Akademie 10,85354,,,,Fliesen,1.UG,76859,43,722,15681,223,"017D, Treppe",017D@4108,,false
4108.U1.018,Freising,Alte Akademie 10,85354,,,,Fliesen,1.UG,43420,43,722,15681,136,"018, Rotationsverdampfer",018@4108,,false
4108.U1.019,Freising,Alte Akademie 10,85354,,,,Fliesen,1.UG,43423,43,722,15681,30,"019, Lager",019@4108,,false
4108.U1.019A,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,43424,43,722,15681,222,"019A, Flur",019A@4108,,false
4108.U1.019B,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,76860,43,722,15681,223,"019B, Treppe",019B@4108,,false
4108.U1.020,Freising,Alte Akademie 10,85354,,,,Fliesen,1.UG,43489,43,722,15681,30,"020, Lösungsmittellager",020@4108,,false
4108.U1.021,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,43491,43,722,55300,201,"021, Heizungsverteilerraum",021@4108,,false
4108.U1.021A,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,43495,43,722,15681,30,"021A, Glaswarenlager",021A@4108,,false
4108.U1.021B,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,43497,43,722,15681,222,"021B, Flur",021B@4108,,false
4108.U1.021C,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,43501,43,722,15681,30,"021C, Gasflaschenlager",021C@4108,,false
4108.U1.021D,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,76881,43,722,15681,222,"021D, Flur",021D@4108,,false
4108.U1.021E,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,76880,43,722,15681,30,"021E, Lager",021E@4108,,false
4108.U1.022,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,43504,43,722,15681,30,"022, Futtermittelrestproben",022@4108,,false
4108.U1.023,Freising,Alte Akademie 10,85354,,,,Estrich (Beton),1.UG,43572,43,722,15681,159,"023, Abstellraum",023@4108,,false
4108.U1.024,Freising,Alte Akademie 10,85354,,,,Metall,1.UG,76882,43,722,15681,30,"024, Lager klimatisiert",024@4108,,false
4108.U1.025,Freising,Alte Akademie 10,85354,,,,Metall,1.UG,76883,43,722,15681,30,"025, Lager klimatisiert",025@4108,,false
4108.U1.026,Freising,Alte Akademie 10,85354,,,,Metall,1.UG,76884,43,722,15681,30,"026, Lager klimatisiert",026@4108,,false
4109.01.101,Freising,Weihenstephaner Steig 22,85354,,,,Spannteppich,1.OG,43952,43,723,19691,223,"1.OG01, Treppenraum",1.OG01@4109,,false
4109.01.102,Freising,Weihenstephaner Steig 22,85354,,,,Spannteppich,1.OG,43956,43,723,19691,115,"1.OG17, WC-Herren",1.OG17@4109,,false
4109.01.103,Freising,Weihenstephaner Steig 22,85354,,,,Spannteppich,1.OG,43960,43,723,19691,116,"1.OG18, WC-Damen",1.OG18@4109,,false
4109.01.105,Freising,Weihenstephaner Steig 22,85354,,,,Linoleum,1.OG,44032,43,723,19691,222,"1.OG02, Flur",1.OG02@4109,,false
4109.01.106,Freising,Weihenstephaner Steig 22,85354,1,,,Spannteppich,1.OG,44036,43,723,15520,12,"1.OG06, Büro",1.OG06@4109,,false
4109.01.107,Freising,Weihenstephaner Steig 22,85354,1,,,Spannteppich,1.OG,9676,43,723,15520,12,"1.OG07, Büro",1.OG07@4109,,false
4109.01.108,Freising,Weihenstephaner Steig 22,85354,1,,,Spannteppich,1.OG,44043,43,723,15520,12,"1.OG08, Büro",1.OG08@4109,,false
4109.01.109,Freising,Weihenstephaner Steig 22,85354,2,,,Spannteppich,1.OG,44046,43,723,15520,12,"1.OG09, Büro",1.OG09@4109,,false
4109.01.111,Freising,Weihenstephaner Steig 22,85354,1,,,Spannteppich,1.OG,44059,43,723,15520,12,"1.OG10, Büro",1.OG10@4109,,false
4109.01.112,Freising,Weihenstephaner Steig 22,85354,1,,,PVC,1.OG,9707,43,723,15520,12,"1.OG12, Büro",1.OG12@4109,,false
4109.01.112A,Freising,Weihenstephaner Steig 22,85354,1,,,Spannteppich,1.OG,44061,43,723,15520,12,"1.OG11, Büro",1.OG11@4109,,false
4109.01.113,Freising,Weihenstephaner Steig 22,85354,2,,,Linoleum,1.OG,44062,43,723,15520,12,"1.OG13, Büro",1.OG13@4109,,false
4109.01.114,Freising,Weihenstephaner Steig 22,85354,2,,,Linoleum,1.OG,44063,43,723,15520,12,"1.OG14, Büro",1.OG14@4109,,false
4109.01.115,Freising,Weihenstephaner Steig 22,85354,2,,,Linoleum,1.OG,44131,43,723,15520,12,"1.OG15, Büro",1.OG15@4109,,false
4109.01.116,Freising,Weihenstephaner Steig 22,85354,2,,,Spannteppich,1.OG,44134,43,723,15520,12,"1.OG16, Büro",1.OG16@4109,,false
4109.01.117,Freising,Weihenstephaner Steig 22,85354,,,,Linoleum,1.OG,44136,43,723,19691,222,"1.OG19, Flur",1.OG19@4109,,false
4109.01.118,Freising,Weihenstephaner Steig 22,85354,2,,,Linoleum,1.OG,44138,43,723,15520,12,"1.OG03, Büro",1.OG03@4109,,false
4109.01.119,Freising,Weihenstephaner Steig 22,85354,22,,,Linoleum,1.OG,9717,43,723,15520,12,"1.OG04, Büro",1.OG04@4109,17892,false
4109.01.120,Freising,Weihenstephaner Steig 22,85354,,,,Linoleum,1.OG,68841,43,723,15520,12,"1.OG05, Büro",1.OG05@4109,,false
4109.02.001,Freising,Weihenstephaner Steig 22,85354,14,,,PVC,2.OG,9719,43,723,39071,12,"2.OG04, Büro",2.OG04@4109,15302,false
4109.02.002,Freising,Weihenstephaner Steig 22,85354,2,,,PVC,2.OG,44143,43,723,39071,12,"2.OG05, Sensorikraum",2.OG05@4109,,false
