org_id,code,name,path
46091,TUINI23,Informatik 23 - Lehrstuhl für Sensorbasierte Robotersysteme und intelligente Assistenzsysteme (Prof. Albu-Schäffer),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Sensorbasierte Robotersysteme und intelligente Assistenzsysteme (Prof. Albu-Schäffer)"
46135,TUZEIAK,ZIEL Akademie,TUM/Wissenschaftliche Zentralinstitute/Zentralinstitut für Ernährungs- und Lebensmittelforschung (ZIEL) - Institute for Food & Health/ZIEL Akademie
46155,TUPEMLZ,Heinz Maier-Leibnitz Zentrum,TUM/Partnerschaftliche Einrichtungen/Heinz Maier-Leibnitz Zentrum
46175,TUBVDTL,Dieter-Thoma-Labor,TUM/Schools/Engineering and Design/Dieter-Thoma-Labor
46195,TUWZC5B,Professur für Governance im internationalen Agribusiness (Prof. Menapace),TUM/Schools/Management/Departments/Economics and Policy/Governance im internationalen Agribusiness (Prof. Menapace)
46196,TUWIV04,Lehrstuhl für Economics of Aging (N.N.),TUM/Schools/Management/Departments/Economics and Policy/Economics of Aging (N.N.)
46215,TUPHTTC,Professur für Theoretische Teilchenphysik an Collidern (Prof. Weiler),TUM/Schools/Natural Sciences/Departments/Physics/Theoretische Teilchenphysik an Collidern (Prof. Weiler)
46255,TUZEBST,Standort Straubing,TUM/Zentrale Serviceeinrichtungen/Universitätsbibliothek/Standort Straubing
46256,TUZEBTS,Teilbibliothek Straubing,TUM/Zentrale Serviceeinrichtungen/Universitätsbibliothek/Standort Straubing/Teilbibliothek Straubing
46257,TUCHTH5,Professur für Theoretische Chemie (Prof. Bokarev),TUM/Schools/Natural Sciences/Departments/Chemistry/Theoretische Chemie (Prof. Bokarev)
46275,TUEIENS,Lehrstuhl für Erneuerbare und Nachhaltige Energiesysteme (Prof. Hamacher),TUM/Schools/Engineering and Design/Departments/Energy and Process Engineering/Erneuerbare und Nachhaltige Energiesysteme (Prof. Hamacher)
46295,TUWIR03,Professur für Corporate Governance and Capital Markets Law (Prof. Maume),TUM/Schools/Management/Departments/Finance and Accounting/Corporate Governance and Capital Markets Law (Prof. Maume)
46318,TUMAF28,Professur für Optimierung und Datenanalyse (Prof. Krahmer),"TUM/Schools/Computation, Information and Technology/Departments/Mathematics/Optimierung und Datenanalyse (Prof. Krahmer)"
46356,TUINF08,Informatik 15 - Professur für Physik-basierte Simulation (Prof. Thuerey),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Physik-basierte Simulation (Prof. Thuerey)"
46357,TUINL14,Informatik 14 - Lehrstuhl für Algorithmen und Komplexität (Prof. Albers),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Algorithmen und Komplexität (Prof. Albers)"
46415,TUEISNE,Professur für Simulation von Nanosystemen für Energiewandlungen (Prof. Gagliardi),"TUM/Schools/Computation, Information and Technology/Departments/Electrical Engineering/Simulation von Nanosystemen für Energiewandlungen (Prof. Gagliardi)"
46435,TUMWPMW,Professur für Plasma-Material-Wechselwirkung (Prof. Neu),TUM/Schools/Engineering and Design/Departments/Materials Engineering/Plasma-Material-Wechselwirkung (Prof. Neu)
46476,TUWIB30,Lehrstuhl für Financial Accounting (Prof. Ernstberger),TUM/Schools/Management/Departments/Finance and Accounting/Financial Accounting (Prof. Ernstberger)
46517,TUCHZPR,Praktika,TUM/Fakultäten/Ehemalige Fakultät für Chemie/Department Chemie/Praktika
46577,TUMEUM0,Lehrstuhl für Umweltmedizin (Prof. Traidl-Hoffmann),TUM/Fakultäten/Ehemalige Fakultät für Medizin/Weitere Lehrstühle und Professuren/Umweltmedizin (Prof. Traidl-Hoffmann)
46617,TUPHTBS,Lehrstuhl für Theoretische Physik  - Theorie komplexer Biosysteme (Prof. Gerland),TUM/Schools/Natural Sciences/Departments/Bioscience/Theoretische Physik  - Theorie komplexer Biosysteme (Prof. Gerland)
46657,TUPHECS,Professur für Physics of Energy Conversion and Storage (Prof. Bandarenka),TUM/Schools/Natural Sciences/Departments/Physics/Physics of Energy Conversion and Storage (Prof. Bandarenka)
46697,TUZEESO,European Southern Observatory (ESO),TUM/Partnerschaftliche Einrichtungen/European Southern Observatory (ESO)
46717,TUWZB1T,Professur für Biothermodynamik (Prof. Minceva),TUM/Schools/Life Sciences/Departments/Life Science Engineering/Biothermodynamik (Prof. Minceva)
46737,TUMEIA0,Institut für Arbeitsmedizin - LMU,TUM/Schools/Medicine and Health/Departments/Preclinical Medicine/Kooperationen mit der LMU/Arbeitsmedizin - LMU
46757,TUZV14R,Werkstatt MSR-Technik (ZA 4),TUM/Zentrale Verwaltung/Immobilien (ZA 4)/Standort Garching (ZA 4)/Gebäudemanagement Garching (ZA 4)/Anlagentechnik Garching (ZA 4)/Werkstatt MSR-Technik (ZA 4)
46778,TUWZI5B,Professur für Pilz-Biotechnologie in der Holzwissenschaft (Prof. Benz),TUM/Schools/Life Sciences/Departments/Life Science Engineering/Pilz-Biotechnologie in der Holzwissenschaft (Prof. Benz)
46797,TUPRARC,TUM Archiv,TUM/Zentrale Serviceeinrichtungen/TUM Archiv
46837,TUCHACB,Professur für Bioanorganische Chemie (N.N.),TUM/Schools/Natural Sciences/Departments/Chemistry/Bioanorganische Chemie (N.N.)
46877,TUZEBDS,Datenschutzbevollmächtigter der zentralen Serviceeinrichtungen,TUM/Zentrale Serviceeinrichtungen/Datenschutzbevollmächtigter
46878,TUZVBDS,Datenschutzbevollmächtigter Zentrale Verwaltung,TUM/Zentrale Verwaltung/Datenschutzbevollmächtigter
46924,TUMEMP0,Prüfungsamt ME,TUM/Schools/Medicine and Health/Prüfungsamt ME
46925,TUMESVW,Sonstige Verwaltung (MRI),TUM/Schools/Medicine and Health/Weitere Einheiten MRI/Sonstige Verwaltung (MRI)
46937,TUCHOCE,Professur für Strukturelle Membranbiochemie (Prof. Hagn),TUM/Schools/Natural Sciences/Departments/Bioscience/Strukturelle Membranbiochemie (Prof. Hagn)
46938,TUCHOCF,Professur für Zelluläre Proteinbiochemie (Prof. Feige),TUM/Schools/Natural Sciences/Departments/Bioscience/Zelluläre Proteinbiochemie (Prof. Feige)
46977,TUEICPH,Professur für Computational Photonics (Prof. Jirauschek),"TUM/Schools/Computation, Information and Technology/Departments/Electrical Engineering/Computational Photonics (Prof. Jirauschek)"
46997,TUZVGGB,Gefahrgut,"TUM/Hochschulreferate/Gesundheit, Sicherheit, Strahlenschutz/Gefahrgut"
47038,TUWZW1T,Professur für Wissenschafts- und Technologiepolitik (Prof. Müller),"TUM/Schools/Social Sciences and Technology/Departments/Science, Technology and Society/Wissenschafts- und Technologiepolitik (Prof. Müller)"
47077,TUWZB7A,Professur für Land Surface - Atmosphere Interactions (Prof. Rammig),TUM/Schools/Life Sciences/Departments/Life Science Systems/Land Surface - Atmosphere Interactions (Prof. Rammig)
47079,TUZESSC,TUM Akademiezentrum Raitenhaslach,TUM/Hochschulpräsidium/Präsidialbüro/TUM Akademiezentrum Raitenhaslach
47080,TUEINEL,Professur für Neuroelektronik (Prof. Wolfrum),"TUM/Schools/Computation, Information and Technology/Departments/Electrical Engineering/Neuroelektronik (Prof. Wolfrum)"
47097,TUPHENE,Elementarteilchenphysik bei niedrigen Energien (Prof. Märkisch),TUM/Schools/Natural Sciences/Departments/Physics/Elementarteilchenphysik bei niedrigen Energien (Prof. Märkisch)
47098,TUPHEMF,Professur für Molekulare Nanowissenschaft an Grenzflächen (Prof. Auwärter),TUM/Schools/Natural Sciences/Departments/Physics/Molekulare Nanowissenschaft an Grenzflächen (Prof. Auwärter)
47117,TUWIB32,Professur für Innovationsforschung (Prof. Pfotenhauer),"TUM/Schools/Social Sciences and Technology/Departments/Science, Technology and Society/Innovationsforschung (Prof. Pfotenhauer)"
47118,TUWZB9M,Bayerisches Zentrum für Biomolekulare Massenspektrometrie (BayBioMS),TUM/Schools/Life Sciences/Bayerisches Zentrum für Biomolekulare Massenspektrometrie (BayBioMS)
47157,TUWIB33,Lehrstuhl für Entrepreneurial Finance (Prof. Braun),TUM/Schools/Management/Departments/Finance and Accounting/Entrepreneurial Finance (Prof. Braun)
47158,TUMEZN2,Lehrstuhl für Molekulare Neurobiologie (Prof. Simons),TUM/Schools/Medicine and Health/Departments/Preclinical Medicine/Institut für Zellbiologie des Nervensystems (Prof. Misgeld)/Molekulare Neurobiologie (Prof. Simons)
47237,TUEIESM,Professur für Umweltsensorik und Modellierung (Prof. Chen),"TUM/Schools/Computation, Information and Technology/Departments/Electrical Engineering/Umweltsensorik und Modellierung (Prof. Chen)"
47238,TUWIB34,Lehrstuhl für Operations Research (Prof. Schulz),TUM/Schools/Management/Departments/Operations and Technology/Operations Research (Prof. Schulz)
47239,TUWIB35,Lehrstuhl für Strategic and International Management (Prof. Hutzschenreuter),"TUM/Schools/Management/Departments/Marketing, Strategy and Leadership/Strategic and International Management (Prof. Hutzschenreuter)"
47277,TUBVMOB,Professur für Verkehrsverhalten (Prof. Bogenberger komm.),TUM/Schools/Engineering and Design/Departments/Mobility Systems Engineering/Verkehrsverhalten (Prof. Bogenberger komm.)
47278,TUPHTCQ,Professur für Kollektive Quantendynamik (Prof. Knap),TUM/Schools/Natural Sciences/Departments/Physics/Kollektive Quantendynamik (Prof. Knap)
47297,TULRSIG,Lehrstuhl für Data Science in Earth Observation (Prof. Zhu),TUM/Schools/Engineering and Design/Departments/Aerospace and Geodesy/Data Science in Earth Observation (Prof. Zhu)
47317,TUWIB36,Professur für Energiemärkte (Prof. Schwenen),TUM/Schools/Management/Departments/Economics and Policy/Energiemärkte (Prof. Schwenen)
47337,TUINI24,Informatik 11 - Lehrstuhl für Connected Mobility (Prof. Ott),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Connected Mobility (Prof. Ott)"
